date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:54:56	99435/99435	---M--	200	added ('OK')	image/jpeg	etag:%221846b-6582bd65-783fd8a641dbd84a;;;%22	https://shtheme.com/demosd/noda/wp-content/uploads/2023/11/4-2.jpg	E:/Themes/Frontend/make-up/shtheme.com/demosd/noda/wp-content/uploads/2023/11/4-2.jpg	(from https://shtheme.com/demosd/noda/?page_id=595)
11:54:57	136052/136052	---M--	200	added ('OK')	image/jpeg	etag:%2221374-6582bd65-914016462d2cc12e;;;%22	https://shtheme.com/demosd/noda/wp-content/uploads/2023/10/3.jpg	E:/Themes/Frontend/make-up/shtheme.com/demosd/noda/wp-content/uploads/2023/10/3.jpg	(from https://shtheme.com/demosd/noda/?page_id=595)
11:54:57	54282/54282	---MCZ	200	added ('OK')	text/html	date:Thu,%2004%20Apr%202024%2006:24:55%20GMT	https://shtheme.com/demosd/noda/?team=emma-smith-theme-light	E:/Themes/Frontend/make-up/shtheme.com/demosd/noda/index8271.html	(from https://shtheme.com/demosd/noda/?page_id=595)
11:54:57	54305/54305	---MCZ	200	added ('OK')	text/html	date:Thu,%2004%20Apr%202024%2006:24:56%20GMT	https://shtheme.com/demosd/noda/?team=daniel-martin-theme-light	E:/Themes/Frontend/make-up/shtheme.com/demosd/noda/index8cb4.html	(from https://shtheme.com/demosd/noda/?page_id=595)
11:54:57	54287/54287	---MCZ	200	added ('OK')	text/html	date:Thu,%2004%20Apr%202024%2006:24:56%20GMT	https://shtheme.com/demosd/noda/?team=emily-brown-theme-light	E:/Themes/Frontend/make-up/shtheme.com/demosd/noda/index605b.html	(from https://shtheme.com/demosd/noda/?page_id=595)
11:54:57	78622/78622	---M--	200	added ('OK')	image/jpeg	etag:%221331e-6582bd65-9f9906ad46e3b679;;;%22	https://shtheme.com/demosd/noda/wp-content/uploads/2023/09/5.jpg	E:/Themes/Frontend/make-up/shtheme.com/demosd/noda/wp-content/uploads/2023/09/5.jpg	(from https://shtheme.com/demosd/noda/?page_id=595)
11:54:58	42001/42001	---M-Z	200	added ('OK')	text/html	date:Thu,%2004%20Apr%202024%2006:24:57%20GMT	https://shtheme.com/demosd/noda/?cat=5	E:/Themes/Frontend/make-up/shtheme.com/demosd/noda/indexb946.html	(from https://shtheme.com/demosd/noda/?page_id=595)
11:54:59	41941/41941	---M-Z	200	added ('OK')	text/html	date:Thu,%2004%20Apr%202024%2006:24:58%20GMT	https://shtheme.com/demosd/noda/?cat=4	E:/Themes/Frontend/make-up/shtheme.com/demosd/noda/indexaa1e.html	(from https://shtheme.com/demosd/noda/?page_id=595)
11:54:59	129370/129370	---M--	200	added ('OK')	image/jpeg	etag:%221f95a-6582bd65-4b3d9a34435ad421;;;%22	https://shtheme.com/demosd/noda/wp-content/uploads/2023/08/2.jpg	E:/Themes/Frontend/make-up/shtheme.com/demosd/noda/wp-content/uploads/2023/08/2.jpg	(from https://shtheme.com/demosd/noda/?page_id=595)
11:54:59	40620/40620	---MCZ	200	added ('OK')	text/html	date:Thu,%2004%20Apr%202024%2006:24:58%20GMT	https://shtheme.com/demosd/noda/?p=42	E:/Themes/Frontend/make-up/shtheme.com/demosd/noda/indexfbd5.html	(from https://shtheme.com/demosd/noda/?page_id=595)
11:54:59	43859/43859	---MCZ	200	added ('OK')	text/html	date:Thu,%2004%20Apr%202024%2006:24:59%20GMT	https://shtheme.com/demosd/noda/?cat=3	E:/Themes/Frontend/make-up/shtheme.com/demosd/noda/index81ea.html	(from https://shtheme.com/demosd/noda/?page_id=595)
11:55:00	92625/92625	---M--	200	added ('OK')	image/jpeg	etag:%22169d1-6582bd65-9023a2f6e347dd;;;%22	https://shtheme.com/demosd/noda/wp-content/uploads/2023/07/1.jpg	E:/Themes/Frontend/make-up/shtheme.com/demosd/noda/wp-content/uploads/2023/07/1.jpg	(from https://shtheme.com/demosd/noda/?page_id=595)
11:55:00	45585/45585	---M--	200	added ('OK')	image/jpeg	etag:%22b211-6582bd65-8a1630c8d9c90b8e;;;%22	https://shtheme.com/demosd/noda/wp-content/uploads/2023/12/02.jpg	E:/Themes/Frontend/make-up/shtheme.com/demosd/noda/wp-content/uploads/2023/12/02.jpg	(from https://shtheme.com/demosd/noda/?page_id=595)
11:55:00	40631/40631	---MCZ	200	added ('OK')	text/html	date:Thu,%2004%20Apr%202024%2006:24:59%20GMT	https://shtheme.com/demosd/noda/?p=43	E:/Themes/Frontend/make-up/shtheme.com/demosd/noda/index4170.html	(from https://shtheme.com/demosd/noda/?page_id=595)
11:55:00	40653/40653	---MCZ	200	added ('OK')	text/html	date:Thu,%2004%20Apr%202024%2006:25:00%20GMT	https://shtheme.com/demosd/noda/?p=44	E:/Themes/Frontend/make-up/shtheme.com/demosd/noda/index49b1.html	(from https://shtheme.com/demosd/noda/?page_id=595)
11:55:00	37849/37849	---M--	200	added ('OK')	image/jpeg	etag:%2293d9-6582bd65-c2cd59f3cd6c772a;;;%22	https://shtheme.com/demosd/noda/wp-content/uploads/2023/12/03.jpg	E:/Themes/Frontend/make-up/shtheme.com/demosd/noda/wp-content/uploads/2023/12/03.jpg	(from https://shtheme.com/demosd/noda/?page_id=595)
11:55:01	42235/42235	---MCZ	200	added ('OK')	text/html	date:Thu,%2004%20Apr%202024%2006:25:00%20GMT	https://shtheme.com/demosd/noda/?cat=2	E:/Themes/Frontend/make-up/shtheme.com/demosd/noda/index3f7b.html	(from https://shtheme.com/demosd/noda/?page_id=595)
11:55:01	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-632239e1-9b785c232f01e32d;gz%22	https://shtheme.com/demosd/noda/hi@makeup.com	E:/Themes/Frontend/make-up/shtheme.com/demosd/noda/hi@makeup.com	(from https://shtheme.com/demosd/noda/?page_id=595)
11:55:01	40797/40797	---MCZ	200	added ('OK')	text/html	date:Thu,%2004%20Apr%202024%2006:25:01%20GMT	https://shtheme.com/demosd/noda/?p=45	E:/Themes/Frontend/make-up/shtheme.com/demosd/noda/index5e74.html	(from https://shtheme.com/demosd/noda/?page_id=595)
11:55:01	11117/11117	---M-Z	200	added ('OK')	application/x-javascript	etag:%222b6d-6582bd63-289547bc4301bceb;gz%22	https://shtheme.com/demosd/noda/wp-content/plugins/contact-form-7/includes/swv/js/index.js?ver=5.8.4	E:/Themes/Frontend/make-up/shtheme.com/demosd/noda/wp-content/plugins/contact-form-7/includes/swv/js/index69c8.js	(from https://shtheme.com/demosd/noda/?page_id=595)
11:55:01	13182/13182	---M-Z	200	added ('OK')	application/x-javascript	etag:%22337e-6582bd63-eff88969941a6780;gz%22	https://shtheme.com/demosd/noda/wp-content/plugins/contact-form-7/includes/js/index.js?ver=5.8.4	E:/Themes/Frontend/make-up/shtheme.com/demosd/noda/wp-content/plugins/contact-form-7/includes/js/index69c8.js	(from https://shtheme.com/demosd/noda/?page_id=595)
11:55:02	87533/87533	---M-Z	200	added ('OK')	application/x-javascript	etag:%22155ed-6582bd65-f114613663b0cbd9;gz%22	https://shtheme.com/demosd/noda/wp-content/themes/noda/assets/js/jquery-3.7.1.min.js?ver=6.5	E:/Themes/Frontend/make-up/shtheme.com/demosd/noda/wp-content/themes/noda/assets/js/jquery-3.7.1.min8f99.js	(from https://shtheme.com/demosd/noda/?page_id=595)
11:55:02	15414/15414	---M-Z	200	added ('OK')	application/x-javascript	etag:%223c36-6582bd65-bc962147dd38449f;gz%22	https://shtheme.com/demosd/noda/wp-content/themes/noda/assets/js/modernizr-2.6.2.min.js?ver=6.5	E:/Themes/Frontend/make-up/shtheme.com/demosd/noda/wp-content/themes/noda/assets/js/modernizr-2.6.2.min8f99.js	(from https://shtheme.com/demosd/noda/?page_id=595)
11:55:02	5520/5520	---M-Z	200	added ('OK')	application/x-javascript	etag:%221590-6582bd66-2037ff9a68309953;gz%22	https://shtheme.com/demosd/noda/wp-includes/js/imagesloaded.min.js?ver=5.0.0	E:/Themes/Frontend/make-up/shtheme.com/demosd/noda/wp-includes/js/imagesloaded.minbb93.js	(from https://shtheme.com/demosd/noda/?page_id=595)
11:55:03	34694/34694	---M-Z	200	added ('OK')	application/x-javascript	etag:%228786-6582bd65-fb2426ab9fab09ca;gz%22	https://shtheme.com/demosd/noda/wp-content/themes/noda/assets/js/jquery.isotope.v3.0.2.js?ver=6.5	E:/Themes/Frontend/make-up/shtheme.com/demosd/noda/wp-content/themes/noda/assets/js/jquery.isotope.v3.0.28f99.js	(from https://shtheme.com/demosd/noda/?page_id=595)
11:55:03	79741/79741	---M-Z	200	added ('OK')	application/x-javascript	etag:%221377d-6582bd65-a7941bd99c56cbb2;gz%22	https://shtheme.com/demosd/noda/wp-content/themes/noda/assets/js/bootstrap.min.js?ver=6.5	E:/Themes/Frontend/make-up/shtheme.com/demosd/noda/wp-content/themes/noda/assets/js/bootstrap.min8f99.js	(from https://shtheme.com/demosd/noda/?page_id=595)
11:55:04	1418/1418	---M-Z	200	added ('OK')	application/x-javascript	etag:%2258a-6582bd65-e4fda0fd5edefc6c;gz%22	https://shtheme.com/demosd/noda/wp-content/themes/noda/assets/js/scrollIt.min.js?ver=6.5	E:/Themes/Frontend/make-up/shtheme.com/demosd/noda/wp-content/themes/noda/assets/js/scrollIt.min8f99.js	(from https://shtheme.com/demosd/noda/?page_id=595)
11:55:04	8835/8835	---M-Z	200	added ('OK')	application/x-javascript	etag:%222283-6582bd65-c50821e4f14929fe;gz%22	https://shtheme.com/demosd/noda/wp-content/themes/noda/assets/js/jquery.waypoints.min.js?ver=6.5	E:/Themes/Frontend/make-up/shtheme.com/demosd/noda/wp-content/themes/noda/assets/js/jquery.waypoints.min8f99.js	(from https://shtheme.com/demosd/noda/?page_id=595)
11:55:04	19150/19150	---M-Z	200	added ('OK')	application/x-javascript	etag:%224ace-6582bd65-1f7159a8c94ae270;gz%22	https://shtheme.com/demosd/noda/wp-content/themes/noda/assets/js/popper.min.js?ver=6.5	E:/Themes/Frontend/make-up/shtheme.com/demosd/noda/wp-content/themes/noda/assets/js/popper.min8f99.js	(from https://shtheme.com/demosd/noda/?page_id=595)
11:55:04	44342/44342	---M-Z	200	added ('OK')	application/x-javascript	etag:%22ad36-6582bd65-3d8fe55d0c797f29;gz%22	https://shtheme.com/demosd/noda/wp-content/themes/noda/assets/js/owl.carousel.min.js?ver=6.5	E:/Themes/Frontend/make-up/shtheme.com/demosd/noda/wp-content/themes/noda/assets/js/owl.carousel.min8f99.js	(from https://shtheme.com/demosd/noda/?page_id=595)
11:55:05	12597/12597	---M-Z	200	added ('OK')	application/x-javascript	etag:%223135-6582bd65-29f83ae0fb57dce9;gz%22	https://shtheme.com/demosd/noda/wp-content/themes/noda/assets/js/jquery.stellar.min.js?ver=6.5	E:/Themes/Frontend/make-up/shtheme.com/demosd/noda/wp-content/themes/noda/assets/js/jquery.stellar.min8f99.js	(from https://shtheme.com/demosd/noda/?page_id=595)
11:55:05	20947/20947	---M-Z	200	added ('OK')	application/x-javascript	etag:%2251d3-6582bd65-352aaf5b1ede140e;gz%22	https://shtheme.com/demosd/noda/wp-content/themes/noda/assets/js/jquery.magnific-popup.js?ver=6.5	E:/Themes/Frontend/make-up/shtheme.com/demosd/noda/wp-content/themes/noda/assets/js/jquery.magnific-popup8f99.js	(from https://shtheme.com/demosd/noda/?page_id=595)
11:55:05	1232/1232	---M-Z	200	added ('OK')	application/x-javascript	etag:%224d0-6582bd65-9b181993cace88d0;gz%22	https://shtheme.com/demosd/noda/wp-content/themes/noda/assets/js/YouTubePopUp.js?ver=6.5	E:/Themes/Frontend/make-up/shtheme.com/demosd/noda/wp-content/themes/noda/assets/js/YouTubePopUp8f99.js	(from https://shtheme.com/demosd/noda/?page_id=595)
11:55:06	24242/24242	---M-Z	200	added ('OK')	application/x-javascript	etag:%225eb2-6582bd65-cab8ce373257f8e8;gz%22	https://shtheme.com/demosd/noda/wp-content/themes/noda/assets/js/before-after.js?ver=6.5	E:/Themes/Frontend/make-up/shtheme.com/demosd/noda/wp-content/themes/noda/assets/js/before-after8f99.js	(from https://shtheme.com/demosd/noda/?page_id=595)
11:55:06	8111/8111	---M-Z	200	added ('OK')	application/x-javascript	etag:%221faf-6582bd65-500d1f5547735fcc;gz%22	https://shtheme.com/demosd/noda/wp-content/themes/noda/assets/js/jquery.easing.1.3.js?ver=6.5	E:/Themes/Frontend/make-up/shtheme.com/demosd/noda/wp-content/themes/noda/assets/js/jquery.easing.1.38f99.js	(from https://shtheme.com/demosd/noda/?page_id=595)
11:55:06	5598/5598	---M-Z	200	added ('OK')	application/x-javascript	etag:%2215de-6582bd65-3e3d483bf41a5f8f;gz%22	https://shtheme.com/demosd/noda/wp-content/themes/noda/assets/js/smooth-scroll.min.js?ver=6.5	E:/Themes/Frontend/make-up/shtheme.com/demosd/noda/wp-content/themes/noda/assets/js/smooth-scroll.min8f99.js	(from https://shtheme.com/demosd/noda/?page_id=595)
11:55:06	17096/17096	---M-Z	200	added ('OK')	application/x-javascript	etag:%2242c8-6582bd65-b11e1e21fa7d1c63;gz%22	https://shtheme.com/demosd/noda/wp-content/themes/noda/assets/js/wow.js?ver=6.5	E:/Themes/Frontend/make-up/shtheme.com/demosd/noda/wp-content/themes/noda/assets/js/wow8f99.js	(from https://shtheme.com/demosd/noda/?page_id=595)
11:55:07	9895/9895	---M-Z	200	added ('OK')	application/x-javascript	etag:%2226a7-6582bd65-ba511bc27c43c67c;gz%22	https://shtheme.com/demosd/noda/wp-content/themes/noda/assets/js/vegas.slider.min.js?ver=6.5	E:/Themes/Frontend/make-up/shtheme.com/demosd/noda/wp-content/themes/noda/assets/js/vegas.slider.min8f99.js	(from https://shtheme.com/demosd/noda/?page_id=595)
11:55:07	19786/19786	---M-Z	200	added ('OK')	application/x-javascript	etag:%224d4a-6582bd65-d01654b834947923;gz%22	https://shtheme.com/demosd/noda/wp-content/themes/noda/assets/js/custom.js?ver=6.5	E:/Themes/Frontend/make-up/shtheme.com/demosd/noda/wp-content/themes/noda/assets/js/custom8f99.js	(from https://shtheme.com/demosd/noda/?page_id=595)
11:55:07	591/591	---M-Z	200	added ('OK')	application/x-javascript	etag:%2224f-6582bd63-1b68c9156ca76e5;gz%22	https://shtheme.com/demosd/noda/wp-content/plugins/bdevs-elementor/assets/js/bdevs-elementor.js?ver=1.0.0	E:/Themes/Frontend/make-up/shtheme.com/demosd/noda/wp-content/plugins/bdevs-elementor/assets/js/bdevs-elementor8a54.js	(from https://shtheme.com/demosd/noda/?page_id=595)
11:55:08	4997/4997	---M-Z	200	added ('OK')	application/x-javascript	etag:%221385-6582bd64-e3baa6b48d4f68a2;gz%22	https://shtheme.com/demosd/noda/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.18.2	E:/Themes/Frontend/make-up/shtheme.com/demosd/noda/wp-content/plugins/elementor/assets/js/webpack.runtime.minaad7.js	(from https://shtheme.com/demosd/noda/?page_id=595)
11:55:08	60173/60173	---M-Z	200	added ('OK')	application/x-javascript	etag:%22eb0d-6582bd64-870eb2747ff628da;gz%22	https://shtheme.com/demosd/noda/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.18.2	E:/Themes/Frontend/make-up/shtheme.com/demosd/noda/wp-content/plugins/elementor/assets/js/frontend-modules.minaad7.js	(from https://shtheme.com/demosd/noda/?page_id=595)
11:55:08	12198/12198	---M-Z	200	added ('OK')	application/x-javascript	etag:%222fa6-6582bd64-32173bc903653df0;gz%22	https://shtheme.com/demosd/noda/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	E:/Themes/Frontend/make-up/shtheme.com/demosd/noda/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://shtheme.com/demosd/noda/?page_id=595)
11:55:09	21438/21438	---M-Z	200	added ('OK')	application/x-javascript	etag:%2253be-6582bd66-1c2273b387bf2108;gz%22	https://shtheme.com/demosd/noda/wp-includes/js/jquery/ui/core.min.js?ver=1.13.2	E:/Themes/Frontend/make-up/shtheme.com/demosd/noda/wp-includes/js/jquery/ui/core.min3f14.js	(from https://shtheme.com/demosd/noda/?page_id=595)
11:55:09	40436/40436	---M-Z	200	added ('OK')	application/x-javascript	etag:%229df4-6582bd64-e079e678e236873c;gz%22	https://shtheme.com/demosd/noda/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.18.2	E:/Themes/Frontend/make-up/shtheme.com/demosd/noda/wp-content/plugins/elementor/assets/js/frontend.minaad7.js	(from https://shtheme.com/demosd/noda/?page_id=595)
11:55:10	683/683	---M--	302	error ('Found')	text/html	date:Thu,%2004%20Apr%202024%2006:25:10%20GMT	http://www.duruthemes.com/idesign/Roboto-v3/css/plugins/owl.video.play.png	E:/Themes/Frontend/make-up/www.duruthemes.com/idesign/Roboto-v3/css/plugins/owl.video.play.53.delayed	(from https://shtheme.com/demosd/noda/wp-content/themes/noda/assets/css/owl.carousel.min.css?ver=6.5)
11:55:11	1238/1238	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2004%20Apr%202024%2006:25:11%20GMT	https://www.duruthemes.com/idesign/Roboto-v3/css/plugins/owl.video.play.png	E:/Themes/Frontend/make-up/www.duruthemes.com/idesign/Roboto-v3/css/plugins/owl.video.play.54.delayed	(from https://shtheme.com/demosd/noda/wp-content/themes/noda/assets/css/owl.carousel.min.css?ver=6.5)
11:55:11	29026/29026	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%227162-6582bd65-a10237c07b1c2d48;gz%22	https://shtheme.com/demosd/noda/wp-content/themes/noda/assets/fonts/Flaticon.eot	E:/Themes/Frontend/make-up/shtheme.com/demosd/noda/wp-content/themes/noda/assets/fonts/Flaticon.eot	(from https://shtheme.com/demosd/noda/wp-content/themes/noda/assets/css/icon/flaticon.css?ver=6.5)
11:55:12	29026/29026	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%227162-6582bd65-a10237c07b1c2d48;gz%22	https://shtheme.com/demosd/noda/wp-content/themes/noda/assets/fonts/Flaticon.eot?	E:/Themes/Frontend/make-up/shtheme.com/demosd/noda/wp-content/themes/noda/assets/fonts/Flaticond41d.eot	(from https://shtheme.com/demosd/noda/wp-content/themes/noda/assets/css/icon/flaticon.css?ver=6.5)
11:55:12	17292/17292	---M--	200	added ('OK')	application/font-woff	etag:%22438c-6582bd65-15934791383cd2d8;;;%22	https://shtheme.com/demosd/noda/wp-content/themes/noda/assets/fonts/Flaticon.woff	E:/Themes/Frontend/make-up/shtheme.com/demosd/noda/wp-content/themes/noda/assets/fonts/Flaticon.woff	(from https://shtheme.com/demosd/noda/wp-content/themes/noda/assets/css/icon/flaticon.css?ver=6.5)
11:55:12	28848/28848	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2270b0-6582bd65-86fe3b5facd41532;gz%22	https://shtheme.com/demosd/noda/wp-content/themes/noda/assets/fonts/Flaticon.ttf	E:/Themes/Frontend/make-up/shtheme.com/demosd/noda/wp-content/themes/noda/assets/fonts/Flaticon.ttf	(from https://shtheme.com/demosd/noda/wp-content/themes/noda/assets/css/icon/flaticon.css?ver=6.5)
11:55:12	223274/223274	---M-Z	200	added ('OK')	image/svg+xml	etag:%223682a-6582bd65-3bc6728f41e36d5e;gz%22	https://shtheme.com/demosd/noda/wp-content/themes/noda/assets/fonts/Flaticon.svg	E:/Themes/Frontend/make-up/shtheme.com/demosd/noda/wp-content/themes/noda/assets/fonts/Flaticon.svg	(from https://shtheme.com/demosd/noda/wp-content/themes/noda/assets/css/icon/flaticon.css?ver=6.5)
11:55:13	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-632239e1-9b785c232f01e32d;gz%22	https://shtheme.com/demosd/noda/wp-content/themes/noda/assets/fonts/fa-brands-400.ttf	E:/Themes/Frontend/make-up/shtheme.com/demosd/noda/wp-content/themes/noda/assets/fonts/fa-brands-400.ttf	(from https://shtheme.com/demosd/noda/wp-content/themes/noda/assets/css/icon/font-awesome-pro.css?ver=6.5)
11:55:13	104740/104740	---M--	200	added ('OK')	font/woff2	etag:%2219924-6582bd65-e1d9a293e9d2944f;;;%22	https://shtheme.com/demosd/noda/wp-content/themes/noda/assets/fonts/fa-brands-400.woff2	E:/Themes/Frontend/make-up/shtheme.com/demosd/noda/wp-content/themes/noda/assets/fonts/fa-brands-400.woff2	(from https://shtheme.com/demosd/noda/wp-content/themes/noda/assets/css/icon/font-awesome-pro.css?ver=6.5)
11:55:13	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-632239e1-9b785c232f01e32d;gz%22	https://shtheme.com/demosd/noda/wp-content/themes/noda/assets/fonts/fa-duotone-900.woff2	E:/Themes/Frontend/make-up/shtheme.com/demosd/noda/wp-content/themes/noda/assets/fonts/fa-duotone-900.woff2	(from https://shtheme.com/demosd/noda/wp-content/themes/noda/assets/css/icon/font-awesome-pro.css?ver=6.5)
11:55:14	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-632239e1-9b785c232f01e32d;gz%22	https://shtheme.com/demosd/noda/wp-content/themes/noda/assets/fonts/fa-duotone-900.ttf	E:/Themes/Frontend/make-up/shtheme.com/demosd/noda/wp-content/themes/noda/assets/fonts/fa-duotone-900.ttf	(from https://shtheme.com/demosd/noda/wp-content/themes/noda/assets/css/icon/font-awesome-pro.css?ver=6.5)
11:55:14	392136/392136	---M--	200	added ('OK')	font/woff2	etag:%225fbc8-6582bd65-e0b111b3e6121791;;;%22	https://shtheme.com/demosd/noda/wp-content/themes/noda/assets/fonts/fa-light-300.woff2	E:/Themes/Frontend/make-up/shtheme.com/demosd/noda/wp-content/themes/noda/assets/fonts/fa-light-300.woff2	(from https://shtheme.com/demosd/noda/wp-content/themes/noda/assets/css/icon/font-awesome-pro.css?ver=6.5)
11:55:14	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-632239e1-9b785c232f01e32d;gz%22	https://shtheme.com/demosd/noda/wp-content/themes/noda/assets/fonts/fa-light-300.ttf	E:/Themes/Frontend/make-up/shtheme.com/demosd/noda/wp-content/themes/noda/assets/fonts/fa-light-300.ttf	(from https://shtheme.com/demosd/noda/wp-content/themes/noda/assets/css/icon/font-awesome-pro.css?ver=6.5)
11:55:15	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-632239e1-9b785c232f01e32d;gz%22	https://shtheme.com/demosd/noda/wp-content/themes/noda/assets/fonts/fa-regular-400.ttf	E:/Themes/Frontend/make-up/shtheme.com/demosd/noda/wp-content/themes/noda/assets/fonts/fa-regular-400.ttf	(from https://shtheme.com/demosd/noda/wp-content/themes/noda/assets/css/icon/font-awesome-pro.css?ver=6.5)
